,ex_name,multi_ex,ex_idx,3>=family_num>=2,family_num=1,family_num>3,all,group_size,ex_len,distribution_batch_house_distribution_len,distribution_batch_house_distribution_step,distribution_batch_tenant_distribution_len,distribution_batch_tenant_distribution_step,environment_max_turns,order_k,order_type,order_waitlist_ratio,policy_type,group_policy_sorting_type,group_policy_type,tenant_max_choose,community_patch_method,group_policy_portion_settings,group_policy_priority
mean_idle_wait_turn,optimized_task_config_200,False,33.0,1.9,2.1818181818181817,1.1,1.803921568627451,3.0,10.0,1.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver1,base,house_type,2.0,house_type,,False
var_mean_house_area,optimized_task_config_200,False,33.0,,,,165.9368135962664,3.0,10.0,1.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver1,base,house_type,2.0,house_type,,False
Rop,optimized_task_config_200,False,33.0,,,,211.0,3.0,10.0,1.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver1,base,house_type,2.0,house_type,,False
mean_house_area,optimized_task_config_201,False,155.0,7.762666666666666,29.633333333333336,13.58125,15.487583333333331,3.0,5.0,6.0,1.0,9.0,3.0,10.0,1.0,kwaitlist,,ver2,priority,house_type,2.0,portion_rentmoney,,False
mean_wait_turn,optimized_task_config_201,False,155.0,2.2,2.6666666666666665,2.0,2.3,3.0,5.0,6.0,1.0,9.0,3.0,10.0,1.0,kwaitlist,,ver2,priority,house_type,2.0,portion_rentmoney,,False
mean_idle_wait_turn,optimized_task_config_201,False,155.0,1.0,1.3333333333333333,1.5,1.2,3.0,5.0,6.0,1.0,9.0,3.0,10.0,1.0,kwaitlist,,ver2,priority,house_type,2.0,portion_rentmoney,,False
var_mean_house_area,optimized_task_config_201,False,155.0,,,,267.9581083958334,3.0,5.0,6.0,1.0,9.0,3.0,10.0,1.0,kwaitlist,,ver2,priority,house_type,2.0,portion_rentmoney,,False
Rop,optimized_task_config_201,False,155.0,,,,10.0,3.0,5.0,6.0,1.0,9.0,3.0,10.0,1.0,kwaitlist,,ver2,priority,house_type,2.0,portion_rentmoney,,False
mean_house_area,optimized_task_config_202,False,166.0,8.492166666666666,27.370000000000005,10.89375,13.034754901960785,3.0,8.0,6.0,1.0,8.0,1.0,11.0,2.0,kwaitlist,,ver1,priority,house_type,2.0,house_type,,False
mean_wait_turn,optimized_task_config_202,False,166.0,2.566666666666667,1.818181818181818,2.5,2.392156862745098,3.0,8.0,6.0,1.0,8.0,1.0,11.0,2.0,kwaitlist,,ver1,priority,house_type,2.0,house_type,,False
mean_idle_wait_turn,optimized_task_config_202,False,166.0,1.933333333333333,1.818181818181818,1.9,1.9019607843137247,3.0,8.0,6.0,1.0,8.0,1.0,11.0,2.0,kwaitlist,,ver1,priority,house_type,2.0,house_type,,False
var_mean_house_area,optimized_task_config_202,False,166.0,,,,214.64401602108168,3.0,8.0,6.0,1.0,8.0,1.0,11.0,2.0,kwaitlist,,ver1,priority,house_type,2.0,house_type,,False
Rop,optimized_task_config_202,False,166.0,,,,259.0,3.0,8.0,6.0,1.0,8.0,1.0,11.0,2.0,kwaitlist,,ver1,priority,house_type,2.0,house_type,,False
mean_house_area,optimized_task_config_203,False,206.0,3.2966111111111114,11.927272727272726,2.56875,5.015408496732027,3.0,10.0,3.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,,ver2,base,house_type,2.0,random_avg,,False
mean_wait_turn,optimized_task_config_203,False,206.0,4.9,4.181818181818182,4.8,4.725490196078432,3.0,10.0,3.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,,ver2,base,house_type,2.0,random_avg,,False
mean_idle_wait_turn,optimized_task_config_203,False,206.0,1.2666666666666666,2.0,1.0,1.3725490196078431,3.0,10.0,3.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,,ver2,base,house_type,2.0,random_avg,,False
var_mean_house_area,optimized_task_config_203,False,206.0,,,,133.00783889903457,3.0,10.0,3.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,,ver2,base,house_type,2.0,random_avg,,False
Rop,optimized_task_config_203,False,206.0,,,,177.0,3.0,10.0,3.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,,ver2,base,house_type,2.0,random_avg,,False
mean_house_area,optimized_task_config_204,False,82.0,11.356222222222222,18.92090909090909,8.94725,12.51547385620915,3.0,9.0,6.0,1.0,1.0,1.0,10.0,1.0,kwaitlist,,ver2,priority,house_type,2.0,house_type,,False
mean_wait_turn,optimized_task_config_204,False,82.0,6.666666666666667,6.818181818181818,5.1,6.392156862745098,3.0,9.0,6.0,1.0,1.0,1.0,10.0,1.0,kwaitlist,,ver2,priority,house_type,2.0,house_type,,False
mean_idle_wait_turn,optimized_task_config_204,False,82.0,5.833333333333333,5.636363636363637,3.6,5.352941176470588,3.0,9.0,6.0,1.0,1.0,1.0,10.0,1.0,kwaitlist,,ver2,priority,house_type,2.0,house_type,,False
var_mean_house_area,optimized_task_config_204,False,82.0,,,,185.32039123787857,3.0,9.0,6.0,1.0,1.0,1.0,10.0,1.0,kwaitlist,,ver2,priority,house_type,2.0,house_type,,False
Rop,optimized_task_config_204,False,82.0,,,,270.0,3.0,9.0,6.0,1.0,1.0,1.0,10.0,1.0,kwaitlist,,ver2,priority,house_type,2.0,house_type,,False
mean_house_area,optimized_task_config_205,False,73.0,8.246,31.032727272727275,7.186,12.952941176470588,3.0,10.0,6.0,1.0,8.0,1.0,11.0,2.0,kwaitlist,,ver1,priority,multi_list,2.0,house_type,,False
mean_wait_turn,optimized_task_config_205,False,73.0,5.1,3.0,4.2,4.470588235294118,3.0,10.0,6.0,1.0,8.0,1.0,11.0,2.0,kwaitlist,,ver1,priority,multi_list,2.0,house_type,,False
mean_idle_wait_turn,optimized_task_config_205,False,73.0,2.9,1.0,2.7,2.450980392156863,3.0,10.0,6.0,1.0,8.0,1.0,11.0,2.0,kwaitlist,,ver1,priority,multi_list,2.0,house_type,,False
var_mean_house_area,optimized_task_config_205,False,73.0,,,,249.091364007433,3.0,10.0,6.0,1.0,8.0,1.0,11.0,2.0,kwaitlist,,ver1,priority,multi_list,2.0,house_type,,False
Rop,optimized_task_config_205,False,73.0,,,,323.0,3.0,10.0,6.0,1.0,8.0,1.0,11.0,2.0,kwaitlist,,ver1,priority,multi_list,2.0,house_type,,False
mean_house_area,optimized_task_config_206,False,214.0,4.301111111111111,11.568181818181818,0.0,5.025163398692811,3.0,10.0,6.0,1.0,4.0,1.0,10.0,2.0,kwaitlist,,ver1,priority,house_type,2.0,portion_rentmoney,,False
mean_wait_turn,optimized_task_config_206,False,214.0,7.133333333333334,6.636363636363637,8.4,7.274509803921568,3.0,10.0,6.0,1.0,4.0,1.0,10.0,2.0,kwaitlist,,ver1,priority,house_type,2.0,portion_rentmoney,,False
mean_idle_wait_turn,optimized_task_config_206,False,214.0,3.866666666666666,5.818181818181818,2.5,4.019607843137255,3.0,10.0,6.0,1.0,4.0,1.0,10.0,2.0,kwaitlist,,ver1,priority,house_type,2.0,portion_rentmoney,,False
var_mean_house_area,optimized_task_config_206,False,214.0,,,,138.13080623691744,3.0,10.0,6.0,1.0,4.0,1.0,10.0,2.0,kwaitlist,,ver1,priority,house_type,2.0,portion_rentmoney,,False
Rop,optimized_task_config_206,False,214.0,,,,219.0,3.0,10.0,6.0,1.0,4.0,1.0,10.0,2.0,kwaitlist,,ver1,priority,house_type,2.0,portion_rentmoney,,False
mean_house_area,optimized_task_config_207,False,4.0,10.103777777777776,18.16909090909091,6.34755,11.106839869281046,3.0,10.0,6.0,1.0,9.0,1.0,14.0,2.0,kwaitlist,1.2,ver1,base,portionfamily_members_num,3.0,portion_rentmoney,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",False
mean_wait_turn,optimized_task_config_207,False,4.0,5.0,4.909090909090909,5.2,5.019607843137255,3.0,10.0,6.0,1.0,9.0,1.0,14.0,2.0,kwaitlist,1.2,ver1,base,portionfamily_members_num,3.0,portion_rentmoney,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",False
mean_idle_wait_turn,optimized_task_config_207,False,4.0,2.933333333333333,2.4545454545454546,3.8,3.0,3.0,10.0,6.0,1.0,9.0,1.0,14.0,2.0,kwaitlist,1.2,ver1,base,portionfamily_members_num,3.0,portion_rentmoney,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",False
var_mean_house_area,optimized_task_config_207,False,4.0,,,,175.85107964810538,3.0,10.0,6.0,1.0,9.0,1.0,14.0,2.0,kwaitlist,1.2,ver1,base,portionfamily_members_num,3.0,portion_rentmoney,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",False
Rop,optimized_task_config_207,False,4.0,,,,270.0,3.0,10.0,6.0,1.0,9.0,1.0,14.0,2.0,kwaitlist,1.2,ver1,base,portionfamily_members_num,3.0,portion_rentmoney,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",False
mean_house_area,optimized_task_config_208,False,62.0,3.639055555555556,13.855454545454544,1.4635,5.416013071895424,3.0,10.0,7.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,,ver1,base,house_type,2.0,portion_housesize,,False
mean_wait_turn,optimized_task_config_208,False,62.0,6.766666666666667,5.818181818181818,7.4,6.686274509803922,3.0,10.0,7.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,,ver1,base,house_type,2.0,portion_housesize,,False
mean_idle_wait_turn,optimized_task_config_208,False,62.0,3.8333333333333335,5.363636363636363,2.0,3.803921568627451,3.0,10.0,7.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,,ver1,base,house_type,2.0,portion_housesize,,False
var_mean_house_area,optimized_task_config_208,False,62.0,,,,131.3717700521167,3.0,10.0,7.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,,ver1,base,house_type,2.0,portion_housesize,,False
Rop,optimized_task_config_208,False,62.0,,,,197.0,3.0,10.0,7.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,,ver1,base,house_type,2.0,portion_housesize,,False
mean_house_area,optimized_task_config_209,False,145.0,3.8045,4.046363636363636,2.26,3.5538235294117646,3.0,10.0,6.0,1.0,8.0,1.0,11.0,2.0,kwaitlist,,ver2,priority,house_type,2.0,random_avg,,False
mean_wait_turn,optimized_task_config_209,False,145.0,6.033333333333333,6.636363636363637,6.0,6.15686274509804,3.0,10.0,6.0,1.0,8.0,1.0,11.0,2.0,kwaitlist,,ver2,priority,house_type,2.0,random_avg,,False
mean_idle_wait_turn,optimized_task_config_209,False,145.0,2.1666666666666665,3.4545454545454546,1.1,2.235294117647059,3.0,10.0,6.0,1.0,8.0,1.0,11.0,2.0,kwaitlist,,ver2,priority,house_type,2.0,random_avg,,False
var_mean_house_area,optimized_task_config_209,False,145.0,,,,84.26382018454443,3.0,10.0,6.0,1.0,8.0,1.0,11.0,2.0,kwaitlist,,ver2,priority,house_type,2.0,random_avg,,False
Rop,optimized_task_config_209,False,145.0,,,,126.0,3.0,10.0,6.0,1.0,8.0,1.0,11.0,2.0,kwaitlist,,ver2,priority,house_type,2.0,random_avg,,False
mean_house_area,optimized_task_config_210,False,17.0,21.99277777777778,0.0,11.525,12.917222222222222,3.0,2.0,3.0,1.0,8.0,5.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,False
mean_wait_turn,optimized_task_config_210,False,17.0,1.0,2.0,1.0,1.3333333333333333,3.0,2.0,3.0,1.0,8.0,5.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,False
mean_idle_wait_turn,optimized_task_config_210,False,17.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,8.0,5.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,False
var_mean_house_area,optimized_task_config_210,False,17.0,,,,98.89776913580248,3.0,2.0,3.0,1.0,8.0,5.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,False
Rop,optimized_task_config_210,False,17.0,,,,2.0,3.0,2.0,3.0,1.0,8.0,5.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,False
mean_house_area,optimized_task_config_211,False,68.0,4.024222222222222,11.013636363636364,4.195,5.565228758169934,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,,ver2,base,house_type,3.0,portion_rentmoney,,False
mean_wait_turn,optimized_task_config_211,False,68.0,4.966666666666667,4.636363636363637,4.6,4.823529411764706,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,,ver2,base,house_type,3.0,portion_rentmoney,,False
mean_idle_wait_turn,optimized_task_config_211,False,68.0,2.7666666666666666,3.909090909090909,1.3,2.7254901960784315,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,,ver2,base,house_type,3.0,portion_rentmoney,,False
var_mean_house_area,optimized_task_config_211,False,68.0,,,,119.11243355333416,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,,ver2,base,house_type,3.0,portion_rentmoney,,False
Rop,optimized_task_config_211,False,68.0,,,,161.0,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,,ver2,base,house_type,3.0,portion_rentmoney,,False
mean_house_area,optimized_task_config_212,False,10.0,10.197055555555556,18.91181818181818,10.48865,12.133885620915033,3.0,8.0,3.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,False
mean_wait_turn,optimized_task_config_212,False,10.0,1.9,1.9090909090909087,1.4,1.803921568627451,3.0,8.0,3.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,False
mean_idle_wait_turn,optimized_task_config_212,False,10.0,1.5,1.818181818181818,1.4,1.5490196078431373,3.0,8.0,3.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,False
var_mean_house_area,optimized_task_config_212,False,10.0,,,,181.152571416656,3.0,8.0,3.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,False
Rop,optimized_task_config_212,False,10.0,,,,242.0,3.0,8.0,3.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,False
mean_house_area,optimized_task_config_213,False,154.0,3.641111111111112,10.452727272727271,2.945,4.973790849673203,3.0,10.0,6.0,1.0,2.0,1.0,10.0,3.0,kwaitlist,,ver1,base,multi_list,2.0,random_avg,,False
mean_wait_turn,optimized_task_config_213,False,154.0,8.5,8.0,8.0,8.294117647058824,3.0,10.0,6.0,1.0,2.0,1.0,10.0,3.0,kwaitlist,,ver1,base,multi_list,2.0,random_avg,,False
mean_idle_wait_turn,optimized_task_config_213,False,154.0,4.9,3.636363636363636,3.7,4.392156862745098,3.0,10.0,6.0,1.0,2.0,1.0,10.0,3.0,kwaitlist,,ver1,base,multi_list,2.0,random_avg,,False
var_mean_house_area,optimized_task_config_213,False,154.0,,,,120.49090349438248,3.0,10.0,6.0,1.0,2.0,1.0,10.0,3.0,kwaitlist,,ver1,base,multi_list,2.0,random_avg,,False
Rop,optimized_task_config_213,False,154.0,,,,172.0,3.0,10.0,6.0,1.0,2.0,1.0,10.0,3.0,kwaitlist,,ver1,base,multi_list,2.0,random_avg,,False
mean_house_area,optimized_task_config_214,False,87.0,4.618055555555556,13.555454545454548,4.1155,6.4471895424836605,3.0,10.0,6.0,1.0,8.0,1.0,12.0,3.0,kwaitlist,,ver2,base,house_type,2.0,portion_rentmoney,,False
mean_wait_turn,optimized_task_config_214,False,87.0,7.0,5.363636363636363,6.2,6.490196078431373,3.0,10.0,6.0,1.0,8.0,1.0,12.0,3.0,kwaitlist,,ver2,base,house_type,2.0,portion_rentmoney,,False
mean_idle_wait_turn,optimized_task_config_214,False,87.0,3.2666666666666666,4.909090909090909,1.5,3.2745098039215685,3.0,10.0,6.0,1.0,8.0,1.0,12.0,3.0,kwaitlist,,ver2,base,house_type,2.0,portion_rentmoney,,False
var_mean_house_area,optimized_task_config_214,False,87.0,,,,145.97772663291894,3.0,10.0,6.0,1.0,8.0,1.0,12.0,3.0,kwaitlist,,ver2,base,house_type,2.0,portion_rentmoney,,False
Rop,optimized_task_config_214,False,87.0,,,,224.0,3.0,10.0,6.0,1.0,8.0,1.0,12.0,3.0,kwaitlist,,ver2,base,house_type,2.0,portion_rentmoney,,False
mean_house_area,optimized_task_config_229,False,132.0,14.233333333333334,34.980000000000004,11.1875,20.641250000000003,3.0,2.0,3.0,1.0,8.0,5.0,10.0,4.0,kwaitlist,,ver2,housing_points,house_type,2.0,house_type,,False
mean_wait_turn,optimized_task_config_229,False,132.0,1.3333333333333333,1.0,1.0,1.1666666666666667,3.0,2.0,3.0,1.0,8.0,5.0,10.0,4.0,kwaitlist,,ver2,housing_points,house_type,2.0,house_type,,False
mean_idle_wait_turn,optimized_task_config_229,False,132.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,8.0,5.0,10.0,4.0,kwaitlist,,ver2,housing_points,house_type,2.0,house_type,,False
var_mean_house_area,optimized_task_config_229,False,132.0,,,,172.2234244791667,3.0,2.0,3.0,1.0,8.0,5.0,10.0,4.0,kwaitlist,,ver2,housing_points,house_type,2.0,house_type,,False
Rop,optimized_task_config_229,False,132.0,,,,3.0,3.0,2.0,3.0,1.0,8.0,5.0,10.0,4.0,kwaitlist,,ver2,housing_points,house_type,2.0,house_type,,False
mean_house_area,optimized_task_config_23,False,137.0,12.244166666666668,15.596363636363636,7.588300000000001,12.054274509803925,3.0,8.0,6.0,1.0,1.0,1.0,10.0,2.0,kwaitlist,,ver2,base,house_type,2.0,house_type,,
mean_wait_turn,optimized_task_config_23,False,137.0,5.933333333333334,6.0,5.8,5.921568627450981,3.0,8.0,6.0,1.0,1.0,1.0,10.0,2.0,kwaitlist,,ver2,base,house_type,2.0,house_type,,
mean_idle_wait_turn,optimized_task_config_23,False,137.0,5.833333333333333,5.818181818181818,4.5,5.568627450980392,3.0,8.0,6.0,1.0,1.0,1.0,10.0,2.0,kwaitlist,,ver2,base,house_type,2.0,house_type,,
var_mean_house_area,optimized_task_config_23,False,137.0,,,,170.50147771113677,3.0,8.0,6.0,1.0,1.0,1.0,10.0,2.0,kwaitlist,,ver2,base,house_type,2.0,house_type,,
Rop,optimized_task_config_23,False,137.0,,,,256.0,3.0,8.0,6.0,1.0,1.0,1.0,10.0,2.0,kwaitlist,,ver2,base,house_type,2.0,house_type,,
mean_house_area,optimized_task_config_235,False,198.0,22.22833333333333,19.3,11.1875,19.41208333333333,3.0,4.0,3.0,3.0,8.0,5.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,False
mean_wait_turn,optimized_task_config_235,False,198.0,2.0,2.5,4.0,2.5,3.0,4.0,3.0,3.0,8.0,5.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,False
mean_idle_wait_turn,optimized_task_config_235,False,198.0,2.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0,8.0,5.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,False
var_mean_house_area,optimized_task_config_235,False,198.0,,,,141.12250086805557,3.0,4.0,3.0,3.0,8.0,5.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,False
Rop,optimized_task_config_235,False,198.0,,,,2.0,3.0,4.0,3.0,3.0,8.0,5.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,False
mean_house_area,optimized_task_config_24,False,21.0,12.080722222222224,19.35454545454545,7.20875,12.694297385620915,3.0,7.0,6.0,1.0,1.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
mean_wait_turn,optimized_task_config_24,False,21.0,5.6,5.636363636363637,5.1,5.509803921568627,3.0,7.0,6.0,1.0,1.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
mean_idle_wait_turn,optimized_task_config_24,False,21.0,5.4,5.181818181818182,3.9,5.0588235294117645,3.0,7.0,6.0,1.0,1.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
var_mean_house_area,optimized_task_config_24,False,21.0,,,,186.5321789861805,3.0,7.0,6.0,1.0,1.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
Rop,optimized_task_config_24,False,21.0,,,,275.0,3.0,7.0,6.0,1.0,1.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
mean_house_area,optimized_task_config_242,False,146.0,9.328166666666668,24.744545454545456,7.08625,12.213676470588236,1.0,10.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver1,priority,single_list,7.0,single_list,,False
mean_wait_turn,optimized_task_config_242,False,146.0,3.533333333333333,2.909090909090909,3.6,3.411764705882353,1.0,10.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver1,priority,single_list,7.0,single_list,,False
mean_idle_wait_turn,optimized_task_config_242,False,146.0,2.4,2.090909090909091,2.4,2.333333333333333,1.0,10.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver1,priority,single_list,7.0,single_list,,False
var_mean_house_area,optimized_task_config_242,False,146.0,,,,201.5404354078559,1.0,10.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver1,priority,single_list,7.0,single_list,,False
Rop,optimized_task_config_242,False,146.0,,,,318.0,1.0,10.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver1,priority,single_list,7.0,single_list,,False
mean_house_area,optimized_task_config_26,False,232.0,9.46111111111111,22.42,9.833749999999998,12.32923202614379,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,,ver1,base,house_type,2.0,house_type,,
mean_wait_turn,optimized_task_config_26,False,232.0,3.633333333333333,2.909090909090909,2.5,3.2549019607843137,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,,ver1,base,house_type,2.0,house_type,,
mean_idle_wait_turn,optimized_task_config_26,False,232.0,2.8,2.909090909090909,1.8,2.627450980392157,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,,ver1,base,house_type,2.0,house_type,,
var_mean_house_area,optimized_task_config_26,False,232.0,,,,191.1648571580375,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,,ver1,base,house_type,2.0,house_type,,
Rop,optimized_task_config_26,False,232.0,,,,253.0,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,,ver1,base,house_type,2.0,house_type,,
mean_house_area,optimized_task_config_27,False,223.0,10.864444444444445,21.466363636363635,8.2785,12.644084967320262,3.0,10.0,3.0,2.0,8.0,1.0,10.0,3.0,kwaitlist,,ver1,base,house_type,5.0,house_type,,
mean_wait_turn,optimized_task_config_27,False,223.0,3.0,2.909090909090909,3.5,3.07843137254902,3.0,10.0,3.0,2.0,8.0,1.0,10.0,3.0,kwaitlist,,ver1,base,house_type,5.0,house_type,,
mean_idle_wait_turn,optimized_task_config_27,False,223.0,2.6,2.909090909090909,1.8,2.5098039215686274,3.0,10.0,3.0,2.0,8.0,1.0,10.0,3.0,kwaitlist,,ver1,base,house_type,5.0,house_type,,
var_mean_house_area,optimized_task_config_27,False,223.0,,,,181.21294981631,3.0,10.0,3.0,2.0,8.0,1.0,10.0,3.0,kwaitlist,,ver1,base,house_type,5.0,house_type,,
Rop,optimized_task_config_27,False,223.0,,,,258.0,3.0,10.0,3.0,2.0,8.0,1.0,10.0,3.0,kwaitlist,,ver1,base,house_type,5.0,house_type,,
mean_house_area,optimized_task_config_28,False,240.0,9.177,22.03,11.0395,12.314411764705884,3.0,9.0,3.0,2.0,8.0,1.0,10.0,3.0,kwaitlist,,ver1,base,house_type,5.0,house_type,,
mean_wait_turn,optimized_task_config_28,False,240.0,2.9,2.1818181818181817,2.1,2.588235294117647,3.0,9.0,3.0,2.0,8.0,1.0,10.0,3.0,kwaitlist,,ver1,base,house_type,5.0,house_type,,
mean_idle_wait_turn,optimized_task_config_28,False,240.0,2.2333333333333334,2.1818181818181817,1.7,2.117647058823529,3.0,9.0,3.0,2.0,8.0,1.0,10.0,3.0,kwaitlist,,ver1,base,house_type,5.0,house_type,,
var_mean_house_area,optimized_task_config_28,False,240.0,,,,183.3387812443932,3.0,9.0,3.0,2.0,8.0,1.0,10.0,3.0,kwaitlist,,ver1,base,house_type,5.0,house_type,,
Rop,optimized_task_config_28,False,240.0,,,,225.0,3.0,9.0,3.0,2.0,8.0,1.0,10.0,3.0,kwaitlist,,ver1,base,house_type,5.0,house_type,,
mean_house_area,optimized_task_config_29,False,258.0,10.09477777777778,21.466363636363635,6.553,11.853006535947712,3.0,10.0,3.0,2.0,8.0,1.0,10.0,3.0,kwaitlist,,ver1,base,house_type,5.0,house_type,,
mean_wait_turn,optimized_task_config_29,False,258.0,3.733333333333333,3.0,4.1,3.647058823529412,3.0,10.0,3.0,2.0,8.0,1.0,10.0,3.0,kwaitlist,,ver1,base,house_type,5.0,house_type,,
mean_idle_wait_turn,optimized_task_config_29,False,258.0,2.2,2.8181818181818183,1.6,2.215686274509804,3.0,10.0,3.0,2.0,8.0,1.0,10.0,3.0,kwaitlist,,ver1,base,house_type,5.0,house_type,,
var_mean_house_area,optimized_task_config_29,False,258.0,,,,184.63443322653688,3.0,10.0,3.0,2.0,8.0,1.0,10.0,3.0,kwaitlist,,ver1,base,house_type,5.0,house_type,,
Rop,optimized_task_config_29,False,258.0,,,,263.0,3.0,10.0,3.0,2.0,8.0,1.0,10.0,3.0,kwaitlist,,ver1,base,house_type,5.0,house_type,,
